,make,year,mileage,state,mpgCity,mpgHighway,engineCylinderCount,fuel,driveTrain,exteriorColor,interiorColor,numberOfKeys,doors,seating,AC,PowerWindows,CDPlayer,PowerLocks,TiltWheel,PowerSeats,imperfections,EngineDesc_Transformed,Transmission_Transformed,Bluetooth,Rear View Camera,price
162,13,2013.0,48813.0,13,27.0,33.0,4.0,3,4,2,1,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,3,0,0,9.740439071085758
163,27,2018.0,43556.0,20,31.0,39.0,4.0,3,4,6,1,1.0,4.0,5.0,1,0,1,0,1,0,1.3862943611198906,1,1,0,0,9.679781342959442
164,34,2018.0,29302.0,5,17.0,20.0,6.0,3,2,14,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,5,0,1,1,10.691740346523579
165,17,2017.0,51742.0,5,23.031790022823607,30.983698752954602,4.0,3,0,6,1,2.0,4.0,5.0,1,1,0,1,1,1,1.0986122886681098,1,0,0,1,9.980031840175913
166,34,2019.0,23233.0,8,30.0,39.0,4.0,3,4,12,1,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,3,0,1,9.830432871630217
167,20,2013.0,70780.0,17,18.0,24.0,6.0,3,3,4,0,2.0,4.0,5.0,1,1,1,1,1,1,1.791759469228055,5,0,1,1,10.126271039034782
168,35,2019.0,45092.0,8,30.0,40.0,4.0,3,4,12,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,3,0,1,9.882825556088033
169,26,2018.0,70943.0,6,23.0,29.0,4.0,3,0,1,1,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,3,0,1,9.851720461714246
170,27,2017.0,36181.0,17,19.0,26.0,6.0,3,4,12,1,2.0,4.0,7.0,1,1,1,1,1,1,1.3862943611198906,5,1,0,1,10.328461127032336
171,34,2016.0,55846.0,17,18.0,24.0,6.0,3,2,1,1,1.0,4.0,8.0,1,1,1,1,1,1,1.6094379124341003,5,0,0,1,10.373209892223665
172,27,2019.0,34196.0,16,29.0,37.0,4.0,3,4,6,1,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,1,0,1,9.851720461714246
173,10,2014.0,79718.0,8,22.0,34.0,4.0,3,4,12,1,2.0,4.0,5.0,1,1,0,1,1,1,1.0986122886681098,1,0,1,0,9.679781342959442
174,30,2016.0,71337.0,1,15.0,21.0,8.0,3,2,11,1,2.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,6,0,0,1,10.479848075889779
175,17,2019.0,64631.0,5,18.0,25.0,6.0,3,2,1,1,2.0,4.0,5.0,1,1,0,1,1,1,0.6931471805599453,5,0,1,1,10.341452118734878
176,21,2016.0,45989.0,13,17.0,26.0,6.0,3,4,0,2,2.0,4.0,5.0,1,1,1,1,1,1,1.0986122886681098,5,0,0,1,10.260847261969445
177,10,2013.0,22026.0,5,23.0,33.0,4.0,3,0,12,1,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,0,0,9.851720461714246
178,1,2018.0,38974.0,14,22.0,28.0,4.0,3,3,12,1,1.0,4.0,5.0,1,1,0,1,0,1,1.3862943611198906,1,0,0,1,10.39179145561983
179,6,2018.0,63548.0,5,27.0,36.0,4.0,3,4,1,1,2.0,4.0,5.0,1,1,0,1,1,1,1.0986122886681098,1,0,1,1,9.932609366108146
180,20,2018.0,36298.0,0,20.0,27.0,6.0,3,4,12,1,2.0,4.0,7.0,1,1,1,1,1,1,1.0986122886681098,5,0,1,1,10.596409707779776
181,27,2019.0,22397.0,13,14.0,19.0,8.0,3,0,6,1,2.0,4.0,8.0,1,1,1,1,0,1,1.3862943611198906,6,0,0,1,10.571086129249698
182,6,2016.0,74258.0,13,16.0,23.0,8.0,3,0,12,1,2.0,4.0,7.0,1,1,0,1,1,1,1.3862943611198906,6,0,1,1,10.691740346523579
183,8,2016.0,82850.0,13,18.0,25.0,6.0,3,3,1,1,2.0,4.0,7.0,1,1,1,1,1,1,1.6094379124341003,5,0,0,1,10.260847261969445
184,3,2013.0,88299.0,8,23.0,33.0,6.0,3,6,2,0,1.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,3,0,0,0,9.903037451255743
185,17,2015.0,72452.0,1,23.031790022823607,30.983698752954602,4.0,3,0,14,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,1,1,9.830432871630217
186,13,2016.0,76735.0,0,26.0,35.0,4.0,3,4,11,1,1.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,1,1,1,9.882825556088033
187,6,2015.0,39051.0,13,18.0,24.0,6.0,2,0,14,1,2.0,4.0,6.0,1,1,1,1,1,0,1.6094379124341003,5,0,0,1,10.422013452928306
188,1,2020.0,6636.0,5,22.0,28.0,4.0,3,3,1,2,1.0,4.0,5.0,1,1,0,1,0,1,1.6094379124341003,1,0,0,1,10.621107809394994
189,13,2019.0,35336.0,1,19.0,28.0,6.0,3,4,14,1,1.0,4.0,8.0,1,1,1,1,1,1,1.6094379124341003,5,0,0,1,10.691740346523579
190,18,2015.0,42851.0,17,23.0,31.0,4.0,3,4,1,1,1.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,0,1,9.716615658643356
191,34,2018.0,69940.0,1,19.0,24.0,6.0,3,0,6,3,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,5,0,1,1,10.43385106267516
192,6,2018.0,4510.0,17,24.0,34.0,4.0,3,4,11,1,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,1,1,9.830432871630217
193,6,2019.0,17399.0,13,20.0,26.0,6.0,3,4,14,1,2.0,4.0,5.0,1,1,0,1,1,1,1.0986122886681098,5,0,0,1,10.39179145561983
194,3,2019.0,56737.0,13,20.0,26.0,6.0,3,3,14,1,2.0,4.0,5.0,1,1,0,1,1,1,1.6094379124341003,3,0,0,0,10.81156464463578
195,24,2015.0,61200.0,17,25.0,32.0,4.0,3,3,1,1,2.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,1,0,0,1,9.932609366108146
196,18,2015.0,30442.0,0,23.0,31.0,4.0,3,4,6,1,2.0,4.0,5.0,1,1,0,1,1,1,1.0986122886681098,1,0,0,0,9.79762691183662
197,6,2013.0,48647.0,13,15.0,21.0,8.0,2,2,1,3,2.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,6,0,0,1,10.43385106267516
198,34,2019.0,48878.0,5,27.0,31.0,4.0,3,4,6,1,1.0,4.0,5.0,1,1,0,0,1,0,1.6094379124341003,1,1,0,1,10.042858113983936
199,6,2018.0,24340.0,13,27.0,36.0,4.0,3,4,12,1,2.0,4.0,5.0,1,1,0,1,1,0,1.791759469228055,1,0,0,1,9.980031840175913
200,7,2019.0,73119.0,20,18.0,28.0,6.0,3,4,14,1,1.0,4.0,7.0,1,1,0,1,1,1,1.0986122886681098,5,0,0,1,10.165505603232393
201,2,2017.0,50136.0,6,20.0,28.0,4.0,3,3,1,1,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,1,0,10.203258756085228
202,15,2019.0,39909.0,13,19.0,27.0,6.0,3,3,6,1,2.0,4.0,5.0,1,0,1,1,1,1,1.6094379124341003,5,0,1,1,10.39179145561983
203,25,2018.0,30792.0,13,18.0,23.0,6.0,3,6,14,1,2.0,4.0,5.0,1,1,0,1,1,1,1.6094379124341003,5,0,1,1,10.659398242331683
204,21,2016.0,74920.0,17,16.0,23.0,6.0,3,3,6,1,1.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,5,0,0,1,10.085434038999999
205,35,2019.0,40028.0,8,30.0,40.0,4.0,3,4,12,5,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,1,9.903037451255743
206,6,2020.0,51773.0,1,19.0,22.0,4.0,3,2,6,1,2.0,4.0,6.0,1,1,0,1,1,0,1.3862943611198906,1,0,0,1,10.491024186183038
207,27,2020.0,17963.0,1,18.0,24.0,6.0,3,0,1,3,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,5,0,0,1,10.341452118734878
208,3,2018.0,23045.0,6,20.0,29.0,6.0,3,3,6,1,2.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,3,0,1,1,10.749162668413938
209,7,2015.0,62462.0,0,23.0,36.0,4.0,3,4,11,1,2.0,4.0,5.0,1,1,0,1,1,1,1.0986122886681098,1,0,1,1,9.775142686598905
210,27,2019.0,12694.0,5,31.0,36.0,4.0,3,4,1,1,2.0,4.0,5.0,1,1,0,1,1,0,1.6094379124341003,1,1,0,1,9.998388557730848
211,18,2020.0,15953.0,1,25.0,31.0,4.0,3,4,14,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,3,1,1,10.042858113983936
212,6,2020.0,27184.0,1,16.0,22.0,8.0,3,2,12,1,2.0,4.0,6.0,1,1,0,1,1,1,1.3862943611198906,6,0,0,1,10.778768772309705
213,18,2015.0,49843.0,8,23.0,31.0,4.0,3,4,2,3,1.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,1,0,0,0,9.716615658643356
214,20,2018.0,77237.0,17,19.0,26.0,6.0,3,3,1,1,1.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,5,0,0,1,10.518429918794682
215,2,2014.0,37082.0,14,18.0,27.0,6.0,3,5,1,1,2.0,4.0,5.0,1,1,1,1,1,1,1.9459101490553132,5,0,1,1,10.341452118734878
216,9,2016.0,38937.0,5,22.0,31.0,4.0,3,4,11,1,1.0,4.0,5.0,1,1,0,1,1,0,1.6094379124341003,1,0,0,1,9.851720461714246
217,18,2018.0,36939.0,17,25.0,34.0,4.0,3,4,1,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,0,9.79762691183662
218,11,2017.0,50936.0,1,23.031790022823607,30.983698752954602,8.0,3,0,14,3,2.0,4.0,6.0,1,1,1,1,1,1,1.3862943611198906,6,0,1,1,10.635639076689303
219,20,2019.0,23352.0,17,22.0,28.0,4.0,3,3,14,6,2.0,4.0,5.0,1,1,1,1,1,1,1.791759469228055,1,0,0,1,10.507557587511348
220,6,2019.0,29368.0,21,15.0,23.0,8.0,3,0,6,1,2.0,4.0,8.0,1,1,1,1,1,1,1.6094379124341003,6,0,0,1,10.714217748749789
221,17,2014.0,66822.0,8,17.0,24.0,6.0,2,2,14,1,1.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,5,0,0,0,9.998388557730848
222,24,2013.0,33358.0,0,22.0,28.0,4.0,3,6,1,1,2.0,2.0,2.0,1,1,1,1,0,0,1.3862943611198906,1,3,0,0,9.932609366108146
223,13,2017.0,34626.0,13,33.0,40.0,4.0,3,4,14,1,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,1,0,1,9.903037451255743
224,18,2017.0,8853.0,21,29.0,38.0,4.0,3,4,1,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,0,9.903037451255743
225,15,2018.0,39758.0,17,19.0,26.0,6.0,3,3,6,1,1.0,4.0,7.0,1,1,1,1,1,1,1.3862943611198906,5,3,0,1,10.403990075979044
226,17,2015.0,78821.0,0,22.0,30.0,4.0,2,0,15,1,1.0,4.0,5.0,1,1,1,1,1,1,1.0986122886681098,1,0,1,1,9.830432871630217
227,10,2018.0,52007.0,5,17.0,24.0,6.0,3,0,14,1,2.0,4.0,8.0,1,1,1,1,1,1,1.6094379124341003,4,0,0,1,10.635639076689303
228,15,2019.0,45772.0,1,24.0,30.0,4.0,3,3,12,1,2.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,1,1,0,1,10.43385106267516
229,17,2016.0,62659.0,14,21.0,28.0,4.0,3,2,11,1,1.0,4.0,5.0,1,1,0,1,1,0,2.302585092994046,1,0,1,1,9.998388557730848
230,18,2013.0,47033.0,0,24.0,35.0,4.0,3,4,3,0,2.0,4.0,5.0,1,1,1,1,1,1,1.791759469228055,1,0,0,0,9.775142686598905
231,2,2013.0,46072.0,6,18.0,28.0,6.0,3,3,14,0,1.0,4.0,5.0,1,1,1,1,1,1,1.0986122886681098,5,0,0,1,10.360627548882315
232,10,2015.0,63693.0,1,17.0,24.0,6.0,3,3,2,1,1.0,4.0,5.0,1,1,1,1,1,1,1.9459101490553132,4,0,0,1,10.126271039034782
233,3,2014.0,51200.0,8,22.0,33.0,4.0,3,3,14,0,1.0,2.0,4.0,1,1,0,1,1,0,1.791759469228055,1,0,1,1,10.126271039034782
234,34,2017.0,59413.0,6,13.0,17.0,8.0,3,0,12,0,2.0,4.0,8.0,1,1,1,1,1,1,1.791759469228055,6,0,1,1,10.714217748749789
235,34,2020.0,26277.0,21,20.0,23.0,4.0,3,0,14,3,1.0,4.0,4.0,1,1,1,1,1,0,1.791759469228055,1,0,0,1,10.295225540024292
236,27,2019.0,25144.0,1,14.0,19.0,8.0,3,0,1,1,2.0,4.0,8.0,1,1,1,1,0,1,1.3862943611198906,6,0,0,1,10.571086129249698
237,6,2019.0,23358.0,13,20.0,26.0,6.0,3,4,14,3,2.0,4.0,5.0,1,1,0,1,1,1,1.6094379124341003,5,0,0,1,10.360627548882315
238,6,2020.0,7264.0,20,18.0,27.0,6.0,3,4,4,1,2.0,4.0,7.0,1,1,0,1,1,1,1.6094379124341003,5,0,0,1,10.596409707779776
239,18,2017.0,55069.0,8,28.0,37.0,4.0,3,4,6,6,1.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,1,1,9.951849053414007
240,17,2019.0,9475.0,6,17.0,23.0,6.0,3,2,14,1,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,5,3,0,1,10.77039894671221
241,2,2014.0,52303.0,8,20.0,28.0,4.0,3,3,1,1,2.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,1,0,0,0,10.126271039034782
242,10,2018.0,56048.0,21,23.031790022823607,30.983698752954602,8.0,2,0,14,3,2.0,4.0,6.0,1,1,1,1,1,0,1.3862943611198906,6,0,0,1,10.451348811602948
243,17,2018.0,51332.0,13,16.0,21.0,6.0,3,2,14,1,2.0,4.0,5.0,1,0,1,1,1,0,1.6094379124341003,5,3,1,1,10.534519939024273
244,17,2018.0,33007.0,1,16.0,21.0,6.0,3,2,1,1,1.0,4.0,5.0,1,0,1,0,1,0,1.3862943611198906,5,3,0,1,10.491024186183038
245,27,2017.0,71705.0,1,14.0,19.0,8.0,3,0,1,1,1.0,4.0,8.0,1,1,1,1,1,1,1.6094379124341003,6,0,0,1,10.479848075889779
246,27,2015.0,30508.0,14,28.0,32.0,4.0,3,4,2,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,1,1,1,9.882825556088033
247,25,2020.0,32071.0,6,23.0,31.0,4.0,3,3,12,1,1.0,4.0,5.0,1,0,0,0,0,1,1.3862943611198906,1,0,0,1,10.635639076689303
248,19,2018.0,37631.0,17,21.0,25.0,4.0,3,2,1,1,1.0,4.0,5.0,1,1,0,1,0,0,1.9459101490553132,1,0,0,1,10.328461127032336
249,6,2019.0,25315.0,17,23.031790022823607,30.983698752954602,4.0,3,2,14,1,1.0,4.0,6.0,1,1,0,1,1,1,1.3862943611198906,1,0,0,1,10.571086129249698
250,27,2018.0,24581.0,0,26.0,37.0,4.0,3,4,11,1,2.0,4.0,5.0,1,1,1,1,1,1,1.791759469228055,1,1,0,0,10.042858113983936
251,10,2019.0,13716.0,20,19.0,26.0,6.0,3,3,1,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,4,0,0,1,10.621107809394994
252,20,2018.0,41289.0,13,18.0,27.0,6.0,3,3,6,2,1.0,4.0,5.0,1,1,1,1,1,1,1.0986122886681098,5,0,0,1,10.87787736679393
253,6,2020.0,17759.0,13,14.0,18.0,6.0,3,2,14,1,2.0,4.0,6.0,1,1,0,1,1,0,1.3862943611198906,5,0,0,1,10.727465607601715
254,14,2016.0,60097.0,0,25.0,30.0,4.0,3,4,3,0,2.0,4.0,5.0,1,1,0,1,1,1,1.0986122886681098,1,0,1,1,9.998388557730848
255,8,2018.0,23033.0,1,15.0,25.0,8.0,3,6,1,1,2.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,6,0,0,1,10.736201004154935
256,11,2020.0,65393.0,13,14.0,21.0,8.0,3,2,1,1,2.0,4.0,8.0,1,1,1,1,1,1,1.0986122886681098,6,0,1,1,10.943605240947042
257,6,2019.0,19303.0,6,15.0,22.0,8.0,3,0,12,3,2.0,4.0,6.0,1,1,0,1,1,0,1.6094379124341003,6,0,1,1,10.479848075889779
258,6,2020.0,9597.0,5,23.031790022823607,30.983698752954602,6.0,0,0,6,1,2.0,4.0,6.0,1,1,0,1,1,1,1.3862943611198906,3,0,0,1,10.736201004154935
259,13,2012.0,42612.0,0,22.0,30.0,4.0,3,3,6,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,0,1,9.980031840175913
260,10,2018.0,24549.0,13,17.0,24.0,6.0,3,0,6,1,2.0,4.0,8.0,1,1,1,1,1,1,1.6094379124341003,4,0,0,1,10.736201004154935
261,18,2017.0,70496.0,0,17.0,23.0,6.0,3,4,1,1,1.0,4.0,5.0,1,1,1,1,1,0,1.0986122886681098,5,0,0,1,9.980031840175913
262,18,2018.0,62710.0,1,24.0,34.0,4.0,3,4,14,1,1.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,0,1,9.903037451255743
263,8,2019.0,12955.0,1,15.0,23.0,8.0,3,6,14,1,2.0,2.0,5.0,1,1,0,1,1,1,1.3862943611198906,6,3,1,1,10.560774367644997
264,10,2018.0,25740.0,17,21.0,32.0,4.0,3,6,14,1,1.0,2.0,4.0,1,1,1,1,1,1,1.6094379124341003,1,0,0,1,10.239638308916676
265,18,2015.0,48203.0,5,19.0,28.0,6.0,3,4,14,1,1.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,5,0,1,1,9.903037451255743
266,27,2017.0,41835.0,14,27.0,39.0,4.0,3,4,6,1,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,1,0,0,9.882825556088033
267,17,2014.0,82026.0,20,21.0,28.0,6.0,0,2,3,2,2.0,4.0,5.0,1,1,0,1,1,1,1.6094379124341003,3,0,1,1,10.239638308916676
268,27,2016.0,37754.0,14,21.0,28.0,6.0,3,3,1,1,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,5,1,1,1,10.085434038999999
269,8,2020.0,20000.0,13,18.0,25.0,6.0,3,3,2,1,2.0,4.0,7.0,1,1,1,1,1,1,1.3862943611198906,5,0,0,1,10.571086129249698
270,27,2019.0,34402.0,6,23.031790022823607,30.983698752954602,8.0,0,2,6,5,1.0,4.0,5.0,1,1,1,1,1,1,1.9459101490553132,6,0,1,1,10.757711372994065
271,11,2016.0,56996.0,1,16.0,22.0,8.0,3,0,3,2,2.0,4.0,6.0,1,1,1,1,1,1,1.3862943611198906,6,0,1,1,10.507557587511348
272,13,2012.0,65224.0,5,28.0,39.0,4.0,3,4,14,0,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,1,0,9.716615658643356
273,20,2016.0,42774.0,13,22.0,28.0,4.0,3,4,14,1,2.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,1,0,0,0,10.274740715974103
274,25,2011.0,44345.0,17,18.0,25.0,6.0,3,1,14,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,5,0,0,0,9.851720461714246
275,6,2020.0,33414.0,13,22.0,28.0,4.0,3,3,12,3,2.0,4.0,5.0,1,1,0,1,1,0,1.6094379124341003,1,0,1,1,10.30865261563529
276,27,2019.0,53072.0,8,28.0,39.0,4.0,3,4,14,1,1.0,4.0,5.0,1,1,0,1,1,1,1.0986122886681098,1,1,0,1,10.025306875857222
277,34,2020.0,39453.0,0,30.0,38.0,4.0,3,4,12,5,1.0,4.0,5.0,1,1,0,1,1,0,1.0986122886681098,1,1,1,1,9.998388557730848
278,27,2019.0,29310.0,1,23.031790022823607,30.983698752954602,8.0,0,2,11,1,2.0,4.0,5.0,1,1,1,1,1,1,1.9459101490553132,6,0,0,1,10.81156464463578
279,18,2014.0,97631.0,17,18.0,24.0,6.0,3,3,14,3,1.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,5,0,1,1,9.903037451255743
280,30,2020.0,5290.0,6,20.0,25.0,6.0,3,0,14,3,1.0,4.0,6.0,1,1,0,1,1,0,1.3862943611198906,5,0,0,0,10.621107809394994
281,6,2018.0,74913.0,1,23.031790022823607,30.983698752954602,8.0,0,2,1,3,2.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,6,0,1,1,10.99525983493937
282,14,2013.0,60957.0,0,24.0,35.0,4.0,3,4,6,3,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,0,9.654449103676551
283,34,2018.0,31825.0,8,27.0,31.0,4.0,3,4,2,1,2.0,4.0,5.0,1,1,0,0,1,0,1.6094379124341003,1,1,0,1,10.126271039034782
284,36,2020.0,24642.0,0,20.0,30.0,4.0,3,3,6,8,2.0,4.0,5.0,1,1,0,1,1,1,1.0986122886681098,1,0,0,1,10.79939188675334
285,10,2019.0,53493.0,13,16.0,21.0,6.0,3,2,1,1,1.0,4.0,8.0,1,1,1,1,1,1,1.0986122886681098,4,0,0,1,10.925776596632632
286,25,2018.0,25801.0,21,24.0,33.0,4.0,3,6,1,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,0,1,10.43385106267516
287,19,2017.0,16192.0,1,21.0,29.0,4.0,3,2,2,1,2.0,4.0,5.0,1,1,0,1,1,1,1.0986122886681098,1,0,1,1,10.560774367644997
288,17,2020.0,26463.0,20,17.0,23.0,6.0,3,2,11,1,1.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,5,3,0,1,10.749162668413938
289,35,2013.0,52203.0,5,22.0,31.0,4.0,3,4,12,1,1.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,0,0,9.775142686598905
290,32,2019.0,32193.0,1,28.0,36.0,4.0,3,3,2,0,1.0,4.0,5.0,1,1,0,1,1,0,1.791759469228055,1,3,0,1,10.025306875857222
291,32,2020.0,6239.0,0,24.0,31.0,4.0,3,3,14,0,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,3,1,1,10.126271039034782
292,8,2018.0,31171.0,6,19.0,26.0,6.0,3,6,11,1,2.0,4.0,7.0,1,1,0,1,1,0,1.6094379124341003,5,0,0,1,10.30865261563529
293,27,2019.0,43585.0,0,29.0,37.0,4.0,3,4,2,1,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,1,1,1,9.830432871630217
294,6,2019.0,60147.0,17,16.0,21.0,8.0,3,2,14,1,2.0,4.0,8.0,1,1,1,1,1,1,1.3862943611198906,6,0,0,1,10.749162668413938
295,6,2020.0,40933.0,13,16.0,22.0,8.0,3,2,1,3,2.0,4.0,6.0,1,1,0,1,1,0,1.6094379124341003,6,0,0,1,10.645210588588755
296,17,2017.0,21740.0,8,21.0,28.0,4.0,3,2,12,1,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,1,0,10.11013580132114
297,8,2018.0,60839.0,14,17.0,25.0,6.0,2,4,11,1,1.0,4.0,7.0,1,1,1,1,1,1,1.791759469228055,5,0,0,1,10.025306875857222
298,6,2016.0,82453.0,8,20.0,29.0,4.0,3,3,14,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,1,1,9.830432871630217
299,6,2019.0,18593.0,1,20.0,26.0,6.0,3,4,14,1,1.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,5,0,0,1,10.635639076689303
300,6,2015.0,76483.0,14,26.0,34.0,4.0,3,4,14,2,1.0,4.0,5.0,1,1,0,1,0,1,1.3862943611198906,1,0,1,1,9.716615658643356
301,18,2017.0,70495.0,0,24.0,30.0,4.0,3,4,12,1,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,3,0,0,9.679781342959442
302,6,2017.0,41393.0,5,29.0,38.0,4.0,3,4,12,3,1.0,4.0,5.0,1,1,0,1,1,0,1.6094379124341003,1,0,0,0,9.775142686598905
303,10,2019.0,21384.0,6,21.0,26.0,4.0,3,0,11,0,2.0,4.0,5.0,0,1,0,1,1,0,1.3862943611198906,1,0,1,1,10.43385106267516
304,10,2019.0,27383.0,17,23.031790022823607,30.983698752954602,6.0,3,2,1,1,2.0,4.0,6.0,1,1,0,1,1,1,1.3862943611198906,4,0,0,1,10.659398242331683
305,18,2017.0,49686.0,8,25.0,30.0,4.0,3,4,14,1,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,0,0,9.740439071085758
306,27,2019.0,40000.0,6,16.0,23.0,6.0,3,0,6,3,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,5,0,1,1,10.260847261969445
307,26,2021.0,25575.0,0,24.0,30.0,4.0,3,0,3,1,1.0,4.0,5.0,1,1,0,1,1,0,1.0986122886681098,1,1,1,1,10.126271039034782
308,15,2018.0,35428.0,5,14.0,20.0,8.0,3,6,0,1,2.0,4.0,7.0,1,1,1,1,1,1,1.3862943611198906,6,0,1,1,10.778768772309705
309,8,2019.0,12236.0,13,15.0,23.0,8.0,3,6,2,1,2.0,2.0,5.0,1,1,0,1,1,1,1.0986122886681098,6,3,0,1,10.507557587511348
310,34,2016.0,52283.0,17,19.0,25.0,6.0,3,0,11,1,1.0,4.0,8.0,1,1,1,1,1,0,1.6094379124341003,5,0,0,1,10.260847261969445
311,3,2020.0,37016.0,13,26.0,36.0,4.0,3,6,12,1,2.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,1,0,0,1,10.518429918794682
312,6,2017.0,40804.0,8,27.0,36.0,4.0,3,4,6,1,1.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,1,1,9.882825556088033
313,20,2018.0,59063.0,13,15.0,18.0,8.0,3,2,1,1,1.0,4.0,7.0,1,1,0,1,1,1,1.3862943611198906,6,0,0,1,10.635639076689303
314,3,2018.0,51754.0,1,22.0,29.0,4.0,3,3,14,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,1,10.507557587511348
315,17,2017.0,43155.0,5,23.031790022823607,30.983698752954602,4.0,3,4,12,1,1.0,4.0,5.0,1,1,1,1,1,0,1.791759469228055,1,0,0,1,9.998388557730848
316,20,2019.0,31923.0,6,22.0,28.0,4.0,3,4,12,6,1.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,1,0,0,1,10.462846164547514
317,5,2015.0,87244.0,6,15.0,22.0,8.0,2,0,14,2,1.0,4.0,7.0,1,1,1,1,1,1,1.3862943611198906,6,0,0,1,10.691740346523579
318,17,2015.0,48659.0,8,23.031790022823607,30.983698752954602,4.0,3,0,14,0,2.0,4.0,5.0,1,1,1,1,1,0,1.0986122886681098,1,0,0,1,9.882825556088033
319,18,2018.0,46067.0,2,22.0,29.0,4.0,3,4,4,1,1.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,1,1,9.998388557730848
320,2,2019.0,37314.0,16,22.0,27.0,4.0,3,3,11,0,2.0,4.0,5.0,1,1,0,1,0,1,1.0986122886681098,1,0,1,1,10.462846164547514
321,14,2014.0,62441.0,14,24.0,35.0,4.0,3,4,1,5,1.0,4.0,5.0,1,1,1,1,0,1,1.6094379124341003,1,0,1,1,9.79762691183662
322,17,2017.0,42834.0,14,21.0,29.0,6.0,3,4,1,0,1.0,4.0,5.0,1,1,0,1,1,1,1.6094379124341003,5,0,0,1,10.126271039034782
